     # analyt      conj_grad  pre_conj_grad
      -0.009539    -0.00956395    -0.00956395
      -0.009577     -0.0095979     -0.0095979
      -0.009607    -0.00962609    -0.00962609
      -0.009631    -0.00964939    -0.00964939
      -0.009652     -0.0096679     -0.0096679
      -0.009669    -0.00968237    -0.00968237
       -0.00968    -0.00969382    -0.00969382
       -0.00969    -0.00970247    -0.00970247
      -0.009697    -0.00970807    -0.00970807
      -0.009698    -0.00971072    -0.00971072
      -0.009698    -0.00971072    -0.00971072
      -0.009697    -0.00970807    -0.00970807
       -0.00969    -0.00970247    -0.00970247
       -0.00968    -0.00969382    -0.00969382
      -0.009669    -0.00968237    -0.00968237
      -0.009652     -0.0096679     -0.0096679
      -0.009631    -0.00964939    -0.00964939
      -0.009607    -0.00962609    -0.00962609
      -0.009577     -0.0095979     -0.0095979
      -0.009539    -0.00956395    -0.00956395
      -0.009497    -0.00952279    -0.00952279
      -0.009447    -0.00947374    -0.00947374
      -0.009384    -0.00941554    -0.00941554
      -0.009313    -0.00934623    -0.00934623
      -0.009231    -0.00926441    -0.00926441
      -0.009131    -0.00916833    -0.00916833
      -0.009014    -0.00905453    -0.00905453
      -0.008881    -0.00892173    -0.00892173
      -0.008722    -0.00876489    -0.00876489
      -0.008534    -0.00858147    -0.00858147
      -0.008319     -0.0083659     -0.0083659
      -0.008065    -0.00811318    -0.00811318
      -0.007764    -0.00781701    -0.00781701
      -0.007417    -0.00746961    -0.00746961
      -0.007012    -0.00706287    -0.00706287
      -0.006532    -0.00658604    -0.00658604
      -0.005977    -0.00602785    -0.00602785
      -0.005332    -0.00537395    -0.00537395
      -0.004567    -0.00460855    -0.00460855
      -0.003678    -0.00371242    -0.00371242
      -0.002654    -0.00266364    -0.00266364
      -0.001432    -0.00143622    -0.00143622
      -0.001433    -0.00143736    -0.00143736
      -0.002657    -0.00266588    -0.00266588
      -0.003682    -0.00371582    -0.00371582
      -0.004571    -0.00461296    -0.00461296
      -0.005338     -0.0053795     -0.0053795
      -0.005983     -0.0060343     -0.0060343
       -0.00654    -0.00659355    -0.00659355
      -0.007021    -0.00707121    -0.00707121
      -0.007426    -0.00747887    -0.00747887
      -0.007774    -0.00782712    -0.00782712
      -0.008075    -0.00812392    -0.00812392
       -0.00833    -0.00837764    -0.00837764
      -0.008546    -0.00859348    -0.00859348
      -0.008734    -0.00877803    -0.00877803
      -0.008894    -0.00893484    -0.00893484
      -0.009028    -0.00906863    -0.00906863
      -0.009145    -0.00918233    -0.00918233
      -0.009246    -0.00927888    -0.00927888
      -0.009328     -0.0093607     -0.0093607
      -0.009399    -0.00943001    -0.00943001
      -0.009462    -0.00948821    -0.00948821
      -0.009512    -0.00953726    -0.00953726
      -0.009555    -0.00957842    -0.00957842
      -0.009593    -0.00961237    -0.00961237
      -0.009623    -0.00964056    -0.00964056
      -0.009647    -0.00966386    -0.00966386
      -0.009669    -0.00968237    -0.00968237
      -0.009686    -0.00969684    -0.00969684
      -0.009697    -0.00970829    -0.00970829
      -0.009707    -0.00971694    -0.00971694
      -0.009714    -0.00972254    -0.00972254
      -0.009715    -0.00972519    -0.00972519
      -0.009715    -0.00972519    -0.00972519
      -0.009714    -0.00972254    -0.00972254
      -0.009707    -0.00971694    -0.00971694
      -0.009697    -0.00970829    -0.00970829
      -0.009686    -0.00969684    -0.00969684
      -0.009669    -0.00968237    -0.00968237
      -0.009647    -0.00966386    -0.00966386
      -0.009623    -0.00964056    -0.00964056
      -0.009593    -0.00961237    -0.00961237
      -0.009555    -0.00957842    -0.00957842
      -0.009512    -0.00953726    -0.00953726
      -0.009462    -0.00948821    -0.00948821
      -0.009399    -0.00943001    -0.00943001
      -0.009328     -0.0093607     -0.0093607
      -0.009246    -0.00927888    -0.00927888
      -0.009145    -0.00918233    -0.00918233
      -0.009028    -0.00906863    -0.00906863
      -0.008894    -0.00893484    -0.00893484
      -0.008734    -0.00877803    -0.00877803
      -0.008546    -0.00859348    -0.00859348
       -0.00833    -0.00837764    -0.00837764
      -0.008075    -0.00812392    -0.00812392
      -0.007774    -0.00782712    -0.00782712
      -0.007426    -0.00747887    -0.00747887
      -0.007021    -0.00707121    -0.00707121
       -0.00654    -0.00659355    -0.00659355
      -0.005983     -0.0060343     -0.0060343
      -0.005338     -0.0053795     -0.0053795
      -0.004571    -0.00461296    -0.00461296
      -0.003682    -0.00371582    -0.00371582
      -0.002657    -0.00266588    -0.00266588
      -0.001433    -0.00143736    -0.00143736
      -0.001433    -0.00143829    -0.00143829
      -0.002657    -0.00266775    -0.00266775
      -0.003683     -0.0037186     -0.0037186
      -0.004573    -0.00461664    -0.00461664
       -0.00534    -0.00538407    -0.00538407
      -0.005986    -0.00603969    -0.00603969
      -0.006543    -0.00659985    -0.00659985
      -0.007025    -0.00707817    -0.00707817
      -0.007432    -0.00748679    -0.00748679
      -0.007779    -0.00783545    -0.00783545
      -0.008082    -0.00813329    -0.00813329
      -0.008337    -0.00838716    -0.00838716
      -0.008553    -0.00860399    -0.00860399
      -0.008742    -0.00878852    -0.00878852
      -0.008903    -0.00894605    -0.00894605
      -0.009037     -0.0090798     -0.0090798
      -0.009154    -0.00919378    -0.00919378
      -0.009255    -0.00929033    -0.00929033
      -0.009337    -0.00937215    -0.00937215
      -0.009409    -0.00944146    -0.00944146
      -0.009472    -0.00949966    -0.00949966
      -0.009523    -0.00954871    -0.00954871
      -0.009565    -0.00958987    -0.00958987
      -0.009604    -0.00962383    -0.00962383
      -0.009634    -0.00965201    -0.00965201
      -0.009658    -0.00967531    -0.00967531
       -0.00968    -0.00969382    -0.00969382
      -0.009697    -0.00970829    -0.00970829
      -0.009708    -0.00971974    -0.00971974
      -0.009718    -0.00972839    -0.00972839
      -0.009725    -0.00973399    -0.00973399
      -0.009726    -0.00973664    -0.00973664
      -0.009726    -0.00973664    -0.00973664
      -0.009725    -0.00973399    -0.00973399
      -0.009718    -0.00972839    -0.00972839
      -0.009708    -0.00971974    -0.00971974
      -0.009697    -0.00970829    -0.00970829
       -0.00968    -0.00969382    -0.00969382
      -0.009658    -0.00967531    -0.00967531
      -0.009634    -0.00965201    -0.00965201
      -0.009604    -0.00962383    -0.00962383
      -0.009565    -0.00958987    -0.00958987
      -0.009523    -0.00954871    -0.00954871
      -0.009472    -0.00949966    -0.00949966
      -0.009409    -0.00944146    -0.00944146
      -0.009337    -0.00937215    -0.00937215
      -0.009255    -0.00929033    -0.00929033
      -0.009154    -0.00919378    -0.00919378
      -0.009037     -0.0090798     -0.0090798
      -0.008903    -0.00894605    -0.00894605
      -0.008742    -0.00878852    -0.00878852
      -0.008553    -0.00860399    -0.00860399
      -0.008337    -0.00838716    -0.00838716
      -0.008082    -0.00813329    -0.00813329
      -0.007779    -0.00783545    -0.00783545
      -0.007432    -0.00748679    -0.00748679
      -0.007025    -0.00707817    -0.00707817
      -0.006543    -0.00659985    -0.00659985
      -0.005986    -0.00603969    -0.00603969
       -0.00534    -0.00538407    -0.00538407
      -0.004573    -0.00461664    -0.00461664
      -0.003683     -0.0037186     -0.0037186
      -0.002657    -0.00266775    -0.00266775
      -0.001433    -0.00143829    -0.00143829
      -0.001434    -0.00143908    -0.00143908
      -0.002659    -0.00266936    -0.00266936
      -0.003685    -0.00372093    -0.00372093
      -0.004576    -0.00461983    -0.00461983
      -0.005343    -0.00538787    -0.00538787
       -0.00599    -0.00604438    -0.00604438
      -0.006548    -0.00660501    -0.00660501
       -0.00703    -0.00708422    -0.00708422
      -0.007437    -0.00749313    -0.00749313
      -0.007785    -0.00784267    -0.00784267
      -0.008088    -0.00814061    -0.00814061
      -0.008344    -0.00839521    -0.00839521
       -0.00856    -0.00861204    -0.00861204
       -0.00875    -0.00879703    -0.00879703
      -0.008911    -0.00895454    -0.00895454
      -0.009045    -0.00908844    -0.00908844
      -0.009162    -0.00920242    -0.00920242
      -0.009263    -0.00929897    -0.00929897
      -0.009346     -0.0093808     -0.0093808
      -0.009418    -0.00945011    -0.00945011
      -0.009481     -0.0095083     -0.0095083
      -0.009532    -0.00955736    -0.00955736
      -0.009575    -0.00959852    -0.00959852
      -0.009614    -0.00963247    -0.00963247
      -0.009644    -0.00966066    -0.00966066
      -0.009668    -0.00968396    -0.00968396
       -0.00969    -0.00970247    -0.00970247
      -0.009707    -0.00971694    -0.00971694
      -0.009718    -0.00972839    -0.00972839
      -0.009728    -0.00973703    -0.00973703
      -0.009735    -0.00974264    -0.00974264
      -0.009737    -0.00974528    -0.00974528
      -0.009737    -0.00974528    -0.00974528
      -0.009735    -0.00974264    -0.00974264
      -0.009728    -0.00973703    -0.00973703
      -0.009718    -0.00972839    -0.00972839
      -0.009707    -0.00971694    -0.00971694
       -0.00969    -0.00970247    -0.00970247
      -0.009668    -0.00968396    -0.00968396
      -0.009644    -0.00966066    -0.00966066
      -0.009614    -0.00963247    -0.00963247
      -0.009575    -0.00959852    -0.00959852
      -0.009532    -0.00955736    -0.00955736
      -0.009481     -0.0095083     -0.0095083
      -0.009418    -0.00945011    -0.00945011
      -0.009346     -0.0093808     -0.0093808
      -0.009263    -0.00929897    -0.00929897
      -0.009162    -0.00920242    -0.00920242
      -0.009045    -0.00908844    -0.00908844
      -0.008911    -0.00895454    -0.00895454
       -0.00875    -0.00879703    -0.00879703
       -0.00856    -0.00861204    -0.00861204
      -0.008344    -0.00839521    -0.00839521
      -0.008088    -0.00814061    -0.00814061
      -0.007785    -0.00784267    -0.00784267
      -0.007437    -0.00749313    -0.00749313
       -0.00703    -0.00708422    -0.00708422
      -0.006548    -0.00660501    -0.00660501
       -0.00599    -0.00604438    -0.00604438
      -0.005343    -0.00538787    -0.00538787
      -0.004576    -0.00461983    -0.00461983
      -0.003685    -0.00372093    -0.00372093
      -0.002659    -0.00266936    -0.00266936
      -0.001434    -0.00143908    -0.00143908
      -0.001435    -0.00143969    -0.00143969
       -0.00266     -0.0026705     -0.0026705
      -0.003687    -0.00372273    -0.00372273
      -0.004579    -0.00462207    -0.00462207
      -0.005346    -0.00539081    -0.00539081
      -0.005994    -0.00604763    -0.00604763
      -0.006552    -0.00660893    -0.00660893
      -0.007034    -0.00708835    -0.00708835
      -0.007441    -0.00749785    -0.00749785
       -0.00779    -0.00784747    -0.00784747
      -0.008093    -0.00814587    -0.00814587
      -0.008349    -0.00840049    -0.00840049
      -0.008566    -0.00861757    -0.00861757
      -0.008755    -0.00880255    -0.00880255
      -0.008916    -0.00896015    -0.00896015
      -0.009051    -0.00909405    -0.00909405
      -0.009169    -0.00920803    -0.00920803
       -0.00927    -0.00930458    -0.00930458
      -0.009353     -0.0093864     -0.0093864
      -0.009425    -0.00945572    -0.00945572
      -0.009488    -0.00951391    -0.00951391
      -0.009539    -0.00956297    -0.00956297
      -0.009582    -0.00960412    -0.00960412
       -0.00962    -0.00963808    -0.00963808
      -0.009651    -0.00966627    -0.00966627
      -0.009675    -0.00968956    -0.00968956
      -0.009697    -0.00970807    -0.00970807
      -0.009714    -0.00972254    -0.00972254
      -0.009725    -0.00973399    -0.00973399
      -0.009735    -0.00974264    -0.00974264
      -0.009742    -0.00974824    -0.00974824
      -0.009744    -0.00975089    -0.00975089
      -0.009744    -0.00975089    -0.00975089
      -0.009742    -0.00974824    -0.00974824
      -0.009735    -0.00974264    -0.00974264
      -0.009725    -0.00973399    -0.00973399
      -0.009714    -0.00972254    -0.00972254
      -0.009697    -0.00970807    -0.00970807
      -0.009675    -0.00968956    -0.00968956
      -0.009651    -0.00966627    -0.00966627
       -0.00962    -0.00963808    -0.00963808
      -0.009582    -0.00960412    -0.00960412
      -0.009539    -0.00956297    -0.00956297
      -0.009488    -0.00951391    -0.00951391
      -0.009425    -0.00945572    -0.00945572
      -0.009353     -0.0093864     -0.0093864
       -0.00927    -0.00930458    -0.00930458
      -0.009169    -0.00920803    -0.00920803
      -0.009051    -0.00909405    -0.00909405
      -0.008916    -0.00896015    -0.00896015
      -0.008755    -0.00880255    -0.00880255
      -0.008566    -0.00861757    -0.00861757
      -0.008349    -0.00840049    -0.00840049
      -0.008093    -0.00814587    -0.00814587
       -0.00779    -0.00784747    -0.00784747
      -0.007441    -0.00749785    -0.00749785
      -0.007034    -0.00708835    -0.00708835
      -0.006552    -0.00660893    -0.00660893
      -0.005994    -0.00604763    -0.00604763
      -0.005346    -0.00539081    -0.00539081
      -0.004579    -0.00462207    -0.00462207
      -0.003687    -0.00372273    -0.00372273
       -0.00266     -0.0026705     -0.0026705
      -0.001435    -0.00143969    -0.00143969
      -0.001434    -0.00143999    -0.00143999
      -0.002659    -0.00267115    -0.00267115
      -0.003686    -0.00372362    -0.00372362
      -0.004578    -0.00462332    -0.00462332
      -0.005346    -0.00539224    -0.00539224
      -0.005993    -0.00604941    -0.00604941
      -0.006551    -0.00661083    -0.00661083
      -0.007034    -0.00709055    -0.00709055
      -0.007441     -0.0075001     -0.0075001
       -0.00779    -0.00784995    -0.00784995
      -0.008093    -0.00814836    -0.00814836
      -0.008349     -0.0084031     -0.0084031
      -0.008566    -0.00862018    -0.00862018
      -0.008756     -0.0088052     -0.0088052
      -0.008917    -0.00896279    -0.00896279
