     # analyt      conj_grad  pre_conj_grad
      -0.005959     -0.0060094     -0.0060094
      -0.005948    -0.00599767    -0.00599767
      -0.005932    -0.00598359    -0.00598359
      -0.005916    -0.00596638    -0.00596638
      -0.005897    -0.00594607    -0.00594607
       -0.00587    -0.00592185    -0.00592185
      -0.005841     -0.0058927     -0.0058927
      -0.005808     -0.0058581     -0.0058581
      -0.005764    -0.00581656    -0.00581656
      -0.005713     -0.0057667     -0.0057667
      -0.005655    -0.00570712    -0.00570712
      -0.005582    -0.00563543    -0.00563543
      -0.005493    -0.00554949    -0.00554949
      -0.005391    -0.00544604    -0.00544604
      -0.005267    -0.00532141    -0.00532141
      -0.005113     -0.0051711     -0.0051711
      -0.004934     -0.0049893     -0.0049893
      -0.004717    -0.00476923    -0.00476923
      -0.004447    -0.00450205    -0.00450205
      -0.004126     -0.0041772     -0.0041772
      -0.003739    -0.00378126    -0.00378126
      -0.003256    -0.00329778    -0.00329778
      -0.002671    -0.00270593    -0.00270593
      -0.001968    -0.00198064    -0.00198064
      -0.001082     -0.0010909     -0.0010909
      -0.001007    -0.00101058    -0.00101058
      -0.001818    -0.00182343    -0.00182343
       -0.00245     -0.0024778     -0.0024778
      -0.002973    -0.00300603    -0.00300603
      -0.003401    -0.00343373    -0.00343373
      -0.003739    -0.00378126    -0.00378126
      -0.004019    -0.00406464    -0.00406464
      -0.004254    -0.00429656    -0.00429656
      -0.004441    -0.00448681    -0.00448681
      -0.004595    -0.00464344    -0.00464344
      -0.004728    -0.00477257    -0.00477257
      -0.004834    -0.00487936    -0.00487936
      -0.004921     -0.0049678     -0.0049678
      -0.004997    -0.00504111    -0.00504111
      -0.005059    -0.00510214    -0.00510214
      -0.005108    -0.00515277    -0.00515277
      -0.005152    -0.00519509    -0.00519509
      -0.005189    -0.00523037    -0.00523037
      -0.005217    -0.00525975    -0.00525975
      -0.005242    -0.00528448    -0.00528448
      -0.005264    -0.00530496    -0.00530496
      -0.005281    -0.00532207    -0.00532207
      -0.005294    -0.00533658    -0.00533658
      -0.005308    -0.00534855    -0.00534855
      -0.005317    -0.00535851    -0.00535851
      -0.005324      -0.005367      -0.005367
      -0.005332    -0.00537395    -0.00537395
      -0.005338     -0.0053795     -0.0053795
       -0.00534    -0.00538407    -0.00538407
      -0.005343    -0.00538787    -0.00538787
      -0.005346    -0.00539081    -0.00539081
      -0.005346    -0.00539224    -0.00539224
      -0.005346    -0.00539224    -0.00539224
      -0.005346    -0.00539081    -0.00539081
      -0.005343    -0.00538787    -0.00538787
       -0.00534    -0.00538407    -0.00538407
      -0.005338     -0.0053795     -0.0053795
      -0.005332    -0.00537395    -0.00537395
      -0.005324      -0.005367      -0.005367
      -0.005317    -0.00535851    -0.00535851
      -0.005308    -0.00534855    -0.00534855
      -0.005294    -0.00533658    -0.00533658
      -0.005281    -0.00532207    -0.00532207
      -0.005264    -0.00530496    -0.00530496
      -0.005242    -0.00528448    -0.00528448
      -0.005217    -0.00525975    -0.00525975
      -0.005189    -0.00523037    -0.00523037
      -0.005152    -0.00519509    -0.00519509
      -0.005108    -0.00515277    -0.00515277
      -0.005059    -0.00510214    -0.00510214
      -0.004997    -0.00504111    -0.00504111
      -0.004921     -0.0049678     -0.0049678
      -0.004834    -0.00487936    -0.00487936
      -0.004728    -0.00477257    -0.00477257
      -0.004595    -0.00464344    -0.00464344
      -0.004441    -0.00448681    -0.00448681
      -0.004254    -0.00429656    -0.00429656
      -0.004019    -0.00406464    -0.00406464
      -0.003739    -0.00378126    -0.00378126
      -0.003401    -0.00343373    -0.00343373
      -0.002973    -0.00300603    -0.00300603
       -0.00245     -0.0024778     -0.0024778
      -0.001818    -0.00182343    -0.00182343
      -0.001007    -0.00101058    -0.00101058
        -0.0009   -0.000908555   -0.000908555
      -0.001616    -0.00162502    -0.00162502
      -0.002163    -0.00219226    -0.00219226
       -0.00261    -0.00264401    -0.00264401
      -0.002973    -0.00300603    -0.00300603
      -0.003256    -0.00329778    -0.00329778
      -0.003489     -0.0035341     -0.0035341
      -0.003685    -0.00372648    -0.00372648
      -0.003839    -0.00388363    -0.00388363
      -0.003965    -0.00401256    -0.00401256
      -0.004075    -0.00411855    -0.00411855
      -0.004162    -0.00420599    -0.00420599
      -0.004232    -0.00427829    -0.00427829
      -0.004295    -0.00433814    -0.00433814
      -0.004345    -0.00438791    -0.00438791
      -0.004385    -0.00442915    -0.00442915
      -0.004421    -0.00446356    -0.00446356
      -0.004451     -0.0044922     -0.0044922
      -0.004473      -0.004516      -0.004516
      -0.004494    -0.00453602    -0.00453602
      -0.004512    -0.00455265    -0.00455265
      -0.004525    -0.00456655    -0.00456655
      -0.004536    -0.00457831    -0.00457831
      -0.004547    -0.00458795    -0.00458795
      -0.004555    -0.00459596    -0.00459596
       -0.00456    -0.00460288    -0.00460288
      -0.004567    -0.00460855    -0.00460855
      -0.004571    -0.00461296    -0.00461296
      -0.004573    -0.00461664    -0.00461664
      -0.004576    -0.00461983    -0.00461983
      -0.004579    -0.00462207    -0.00462207
      -0.004578    -0.00462332    -0.00462332
      -0.004578    -0.00462332    -0.00462332
      -0.004579    -0.00462207    -0.00462207
      -0.004576    -0.00461983    -0.00461983
      -0.004573    -0.00461664    -0.00461664
      -0.004571    -0.00461296    -0.00461296
      -0.004567    -0.00460855    -0.00460855
       -0.00456    -0.00460288    -0.00460288
      -0.004555    -0.00459596    -0.00459596
      -0.004547    -0.00458795    -0.00458795
      -0.004536    -0.00457831    -0.00457831
      -0.004525    -0.00456655    -0.00456655
      -0.004512    -0.00455265    -0.00455265
      -0.004494    -0.00453602    -0.00453602
      -0.004473      -0.004516      -0.004516
      -0.004451     -0.0044922     -0.0044922
      -0.004421    -0.00446356    -0.00446356
      -0.004385    -0.00442915    -0.00442915
      -0.004345    -0.00438791    -0.00438791
      -0.004295    -0.00433814    -0.00433814
      -0.004232    -0.00427829    -0.00427829
      -0.004162    -0.00420599    -0.00420599
      -0.004075    -0.00411855    -0.00411855
      -0.003965    -0.00401256    -0.00401256
      -0.003839    -0.00388363    -0.00388363
      -0.003685    -0.00372648    -0.00372648
      -0.003489     -0.0035341     -0.0035341
      -0.003256    -0.00329778    -0.00329778
      -0.002973    -0.00300603    -0.00300603
       -0.00261    -0.00264401    -0.00264401
      -0.002163    -0.00219226    -0.00219226
      -0.001616    -0.00162502    -0.00162502
        -0.0009   -0.000908555   -0.000908555
      -0.000768   -0.000776706   -0.000776706
      -0.001364    -0.00137132    -0.00137132
      -0.001806    -0.00183169    -0.00183169
      -0.002163    -0.00219226    -0.00219226
       -0.00245     -0.0024778     -0.0024778
      -0.002671    -0.00270593    -0.00270593
      -0.002852    -0.00288955    -0.00288955
      -0.003004     -0.0030383     -0.0030383
      -0.003122    -0.00315935    -0.00315935
      -0.003219    -0.00325837    -0.00325837
      -0.003303    -0.00333959    -0.00333959
       -0.00337    -0.00340645    -0.00340645
      -0.003423    -0.00346162    -0.00346162
      -0.003471    -0.00350721    -0.00350721
       -0.00351    -0.00354507    -0.00354507
       -0.00354    -0.00357641    -0.00357641
      -0.003567    -0.00360255    -0.00360255
      -0.003591    -0.00362431    -0.00362431
      -0.003607    -0.00364239    -0.00364239
      -0.003622    -0.00365758    -0.00365758
      -0.003637    -0.00367016    -0.00367016
      -0.003646    -0.00368065    -0.00368065
      -0.003654    -0.00368954    -0.00368954
      -0.003664    -0.00369689    -0.00369689
      -0.003669    -0.00370296    -0.00370296
      -0.003673    -0.00370815    -0.00370815
      -0.003678    -0.00371242    -0.00371242
      -0.003682    -0.00371582    -0.00371582
      -0.003683     -0.0037186     -0.0037186
      -0.003685    -0.00372093    -0.00372093
      -0.003687    -0.00372273    -0.00372273
      -0.003686    -0.00372362    -0.00372362
      -0.003686    -0.00372362    -0.00372362
      -0.003687    -0.00372273    -0.00372273
      -0.003685    -0.00372093    -0.00372093
      -0.003683     -0.0037186     -0.0037186
      -0.003682    -0.00371582    -0.00371582
      -0.003678    -0.00371242    -0.00371242
      -0.003673    -0.00370815    -0.00370815
      -0.003669    -0.00370296    -0.00370296
      -0.003664    -0.00369689    -0.00369689
      -0.003654    -0.00368954    -0.00368954
      -0.003646    -0.00368065    -0.00368065
      -0.003637    -0.00367016    -0.00367016
      -0.003622    -0.00365758    -0.00365758
      -0.003607    -0.00364239    -0.00364239
      -0.003591    -0.00362431    -0.00362431
      -0.003567    -0.00360255    -0.00360255
       -0.00354    -0.00357641    -0.00357641
       -0.00351    -0.00354507    -0.00354507
      -0.003471    -0.00350721    -0.00350721
      -0.003423    -0.00346162    -0.00346162
       -0.00337    -0.00340645    -0.00340645
      -0.003303    -0.00333959    -0.00333959
      -0.003219    -0.00325837    -0.00325837
      -0.003122    -0.00315935    -0.00315935
      -0.003004     -0.0030383     -0.0030383
      -0.002852    -0.00288955    -0.00288955
      -0.002671    -0.00270593    -0.00270593
       -0.00245     -0.0024778     -0.0024778
      -0.002163    -0.00219226    -0.00219226
      -0.001806    -0.00183169    -0.00183169
      -0.001364    -0.00137132    -0.00137132
      -0.000768   -0.000776706   -0.000776706
      -0.000606   -0.000601771   -0.000601771
      -0.001052    -0.00104117    -0.00104117
      -0.001364    -0.00137132    -0.00137132
      -0.001616    -0.00162502    -0.00162502
      -0.001818    -0.00182343    -0.00182343
      -0.001968    -0.00198064    -0.00198064
      -0.002092    -0.00210644    -0.00210644
      -0.002198    -0.00220792    -0.00220792
      -0.002278    -0.00229024    -0.00229024
      -0.002343    -0.00235741    -0.00235741
      -0.002401    -0.00241239    -0.00241239
      -0.002446    -0.00245758    -0.00245758
      -0.002481    -0.00249484    -0.00249484
      -0.002515    -0.00252561    -0.00252561
      -0.002541    -0.00255113    -0.00255113
       -0.00256    -0.00257225    -0.00257225
      -0.002579    -0.00258984    -0.00258984
      -0.002596    -0.00260446    -0.00260446
      -0.002606    -0.00261659    -0.00261659
      -0.002616    -0.00262679    -0.00262679
      -0.002627    -0.00263526    -0.00263526
      -0.002633    -0.00264232    -0.00264232
      -0.002638    -0.00264829    -0.00264829
      -0.002645    -0.00265319    -0.00265319
      -0.002648    -0.00265725    -0.00265725
       -0.00265    -0.00266076    -0.00266076
      -0.002654    -0.00266364    -0.00266364
      -0.002657    -0.00266588    -0.00266588
      -0.002657    -0.00266775    -0.00266775
      -0.002659    -0.00266936    -0.00266936
       -0.00266     -0.0026705     -0.0026705
      -0.002659    -0.00267115    -0.00267115
      -0.002659    -0.00267115    -0.00267115
       -0.00266     -0.0026705     -0.0026705
      -0.002659    -0.00266936    -0.00266936
      -0.002657    -0.00266775    -0.00266775
      -0.002657    -0.00266588    -0.00266588
      -0.002654    -0.00266364    -0.00266364
       -0.00265    -0.00266076    -0.00266076
      -0.002648    -0.00265725    -0.00265725
      -0.002645    -0.00265319    -0.00265319
      -0.002638    -0.00264829    -0.00264829
      -0.002633    -0.00264232    -0.00264232
      -0.002627    -0.00263526    -0.00263526
      -0.002616    -0.00262679    -0.00262679
      -0.002606    -0.00261659    -0.00261659
      -0.002596    -0.00260446    -0.00260446
      -0.002579    -0.00258984    -0.00258984
       -0.00256    -0.00257225    -0.00257225
      -0.002541    -0.00255113    -0.00255113
      -0.002515    -0.00252561    -0.00252561
      -0.002481    -0.00249484    -0.00249484
      -0.002446    -0.00245758    -0.00245758
      -0.002401    -0.00241239    -0.00241239
      -0.002343    -0.00235741    -0.00235741
      -0.002278    -0.00229024    -0.00229024
      -0.002198    -0.00220792    -0.00220792
      -0.002092    -0.00210644    -0.00210644
      -0.001968    -0.00198064    -0.00198064
      -0.001818    -0.00182343    -0.00182343
      -0.001616    -0.00162502    -0.00162502
      -0.001364    -0.00137132    -0.00137132
      -0.001052    -0.00104117    -0.00104117
      -0.000606   -0.000601771   -0.000601771
      -0.000358   -0.000359782   -0.000359782
      -0.000606   -0.000601771   -0.000601771
      -0.000768   -0.000776706   -0.000776706
        -0.0009   -0.000908555   -0.000908555
      -0.001007    -0.00101058    -0.00101058
      -0.001082     -0.0010909     -0.0010909
      -0.001146     -0.0011549     -0.0011549
      -0.001201    -0.00120639    -0.00120639
      -0.001241    -0.00124807    -0.00124807
      -0.001273    -0.00128203    -0.00128203
      -0.001304    -0.00130979    -0.00130979
      -0.001327    -0.00133259    -0.00133259
      -0.001344    -0.00135136    -0.00135136
      -0.001361    -0.00136685    -0.00136685
      -0.001375    -0.00137969    -0.00137969
      -0.001384     -0.0013903     -0.0013903
      -0.001394    -0.00139915    -0.00139915
      -0.001403     -0.0014065     -0.0014065
      -0.001407    -0.00141261    -0.00141261
      -0.001413    -0.00141774    -0.00141774
      -0.001418    -0.00142198    -0.00142198
      -0.001421    -0.00142551    -0.00142551
      -0.001423    -0.00142851    -0.00142851
      -0.001427    -0.00143099    -0.00143099
      -0.001429    -0.00143303    -0.00143303
       -0.00143    -0.00143477    -0.00143477
      -0.001432    -0.00143622    -0.00143622
      -0.001433    -0.00143736    -0.00143736
      -0.001433    -0.00143829    -0.00143829
      -0.001434    -0.00143908    -0.00143908
      -0.001435    -0.00143969    -0.00143969
      -0.001434    -0.00143999    -0.00143999
      -0.001434    -0.00143999    -0.00143999
